"model","comparison","pval","W","comparison_difference"
"maxnet","kde / rangebagging",0.587451948518093,623,0.0231823380640855
"maxnet","kde / gaussian",0.612917051869047,620,0.0288636829142119
"maxnet","kde / kde",0.647596584329815,616,0.0203577545476564
"maxnet","kde / vine",0.498477708836822,634,0.0301835904860138
"maxnet","kde / lobagoc",0.263604340381263,670,0.0495092813927593
"maxnet","vine / rangebagging",0.676348683536972,595,0.0204403078444287
"maxnet","vine / gaussian",0.741268572176908,588,0.0173100317940736
"maxnet","vine / kde",0.769690012520115,585,0.0173767682277358
"maxnet","vine / vine",0.676348683536972,595,0.0219064360818928
"maxnet","vine / lobagoc",0.376232675758544,651,0.044590540371592
"maxnet","lobagoc / rangebagging",0.0271281164705093,674,0.102965249122965
"maxnet","lobagoc / gaussian",0.0496138226529593,615,0.0925481838788758
"maxnet","lobagoc / kde",0.0355594343425485,687,0.100590238234728
"maxnet","lobagoc / vine",0.0417868723992092,620,0.0990508178574109
"maxnet","lobagoc / lobagoc",0.0110972300486344,764,0.114532284115898
"maxnet","rangebagging / none",0.773924530423801,532,0.0242685160926726
"maxnet","gaussian / none",0.587674598369149,605,0.0308251082204523
"maxnet","kde / none",0.587451948518093,623,0.0231637015210363
"maxnet","vine / none",0.676348683536972,595,0.0204174780915662
"maxnet","lobagoc / none",0.054865401764585,612,0.0918151898172271
"maxnet","ulsif",0.538027627244365,629,0.0298488527453955
"maxnet","rulsif",0.692023272997565,611,0.0223723048306905
"maxnet","maxnet",1,578,0
"maxnet","biomod",0.481078408512515,618,0.0299423711513067
"maxnet","BRT",0.473332095121413,619,0.0331590445919474
"maxnet","cforest",0.0492294926473273,718,0.0842749354337022
"maxnet","cforest weighted",0.110183035264945,689,0.0729755455241973
"maxnet","Ensemble",0.827421899092841,579,0.0189321440626897
"maxnet","GAM",0.339644717411139,638,0.0447681064969009
"maxnet","GLM",0.806800079469463,581,0.00934633059833845
"maxnet","GLM unweighted",0.788811309938131,583,0.0148193016716078
"maxnet","IWLR-GAM",0.570596395448182,607,0.0320893475475911
"maxnet","IWLR-GLM",0.640255167455939,599,0.0237007555594875
"maxnet","Lasso",0.622511898557088,601,0.0263967215791306
"maxnet","MARS unweighted",0.151892945738258,676,0.0615136727153686
"maxnet","MaxEnt",0.741268572176908,588,0.0130334279554166
"maxnet","MaxEnt tuned2",0.61371989202214,602,0.0253049801732246
"maxnet","MaxNet",0.773001605525786,584.5,0.0141096264269618
"maxnet","RF",0.00168249278921334,808,0.13288110446589
"maxnet","RF down-sampled",0.69468099928365,593,0.0273177335863977
"maxnet","Ridge regression",0.572508837008801,606.5,0.0276530761983824
"maxnet","SVM",0.118911217871496,686,0.0847541866108134
"maxnet","SVM weighted",0.346021151477924,637,0.0553178346654307
"maxnet","XGBoost",0.182886532272498,668,0.0639967707471132
"biomod","rangebagging / rangebagging",0.273279909477284,400,-0.0245029544741024
"biomod","rangebagging / gaussian",0.0189212672667068,665,0.111269899985991
"biomod","rangebagging / kde",0.15939233364266,598,0.075013987874763
"biomod","rangebagging / vine",0.00625117015767323,692,0.124760672736144
"biomod","rangebagging / lobagoc",0.94009871679235,501,0.021146573348727
"biomod","gaussian / rangebagging",0.769526777618162,521,0.000901986598768501
"biomod","gaussian / gaussian",0.979677852945431,547,0.00553605032355142
"biomod","gaussian / kde",0.507358842397517,492,-0.0108779626663587
"biomod","gaussian / vine",0.878520792641654,532,0.0101323968660999
"biomod","gaussian / lobagoc",0.868484949420175,558,0.0218998773977214
"biomod","kde / rangebagging",0.722509952758262,532,-0.00676003308722117
"biomod","kde / gaussian",0.876259440665771,548,-0.00107868823709478
"biomod","kde / kde",0.77923418617418,538,-0.00958461660365029
"biomod","kde / vine",0.915676311742941,552,0.00024121933470711
"biomod","kde / lobagoc",0.788811309938131,583,0.0195669102414526
"biomod","vine / rangebagging",0.664853451054568,510,-0.00950206330687797
"biomod","vine / gaussian",0.674142287153622,511,-0.0126323393572331
"biomod","vine / kde",0.601310722578767,503,-0.0125656029235709
"biomod","vine / vine",0.683480374816032,512,-0.00803593506941391
"biomod","vine / lobagoc",0.945379177609161,567,0.0146481692202853
"biomod","lobagoc / rangebagging",0.180941259252659,593,0.0730228779716584
"biomod","lobagoc / gaussian",0.323959458701246,531,0.062605812727569
"biomod","lobagoc / kde",0.176047601852124,613,0.0706478670834211
"biomod","lobagoc / vine",0.234337703900733,545,0.0691084467061042
"biomod","lobagoc / lobagoc",0.0811337139003856,681,0.0845899129645915
"biomod","rangebagging / none",0.561149947343283,452,-0.00567385505863416
"biomod","gaussian / none",0.769526777618162,521,0.000882737069145545
"biomod","kde / none",0.722509952758262,532,-0.00677866963027041
"biomod","vine / none",0.664853451054568,510,-0.00952489305974047
"biomod","lobagoc / none",0.345702155242258,528,0.0618728186659204
"biomod","ulsif",0.658203695546366,525,-9.35184059112082e-05
"biomod","rulsif",0.60498234298561,519,-0.00757006632061619
"biomod","maxnet",0.481078408512515,504,-0.0299423711513067
"biomod","biomod",1,544.5,0
"biomod","BRT",0.928957739766869,552,0.00321667344064069
"biomod","cforest",0.118155066283059,667,0.0543325642823955
"biomod","cforest weighted",0.205681081961385,644,0.0430331743728906
"biomod","Ensemble",0.711777563922716,515,-0.011010227088617
"biomod","GAM",0.949223066585024,550,0.0148257353455942
"biomod","GLM",0.719528668350588,516,-0.0205960405529683
"biomod","GLM unweighted",0.574932148294548,500,-0.0151230694796989
"biomod","IWLR-GAM",0.782756303404922,522.5,0.00214697639628436
"biomod","IWLR-GLM",0.721299969283027,516,-0.00624161559181924
"biomod","Lasso",0.949223066585024,539,-0.00354564957217607
"biomod","MARS unweighted",0.451800017411947,604,0.0315713015640618
"biomod","MaxEnt",0.733968069064192,517.5,-0.0169089431958901
"biomod","MaxEnt tuned2",0.878520792641654,532,-0.00463739097808213
"biomod","MaxNet",0.585722236308004,501.5,-0.0158327447243449
"biomod","RF",0.00290439009386605,774,0.102938733314583
"biomod","RF down-sampled",0.858469963623579,530,-0.00262463756490905
"biomod","Ridge regression",0.908737756801296,535,-0.00228929495292429
"biomod","SVM",0.344958314304719,619,0.0548118154595066
"biomod","SVM weighted",0.75011858998249,570,0.025375463514124
"biomod","XGBoost",0.421642422041423,608,0.0340543995958065
"BRT","rangebagging / rangebagging",0.267140893201899,399,-0.0277196279147431
"BRT","rangebagging / gaussian",0.0237098600806914,659,0.10805322654535
"BRT","rangebagging / kde",0.180941259252659,593,0.0717973144341223
"BRT","rangebagging / vine",0.0104231553102647,680,0.121543999295503
"BRT","rangebagging / lobagoc",0.961859966029466,499,0.0179298999080864
"BRT","gaussian / rangebagging",0.80876200388231,525,-0.00231468684187219
"BRT","gaussian / gaussian",0.939085539370815,551,0.00231937688291073
"BRT","gaussian / kde",0.532208671867011,495,-0.0140946361069993
"BRT","gaussian / vine",0.939085539370815,538,0.00691572342545921
"BRT","gaussian / lobagoc",0.959368707148424,549,0.0186832039570807
"BRT","kde / rangebagging",0.886089157954022,549,-0.00997670652786187
"BRT","kde / gaussian",0.905799077087113,551,-0.00429536167773548
"BRT","kde / kde",0.760180134556292,536,-0.012801290044291
"BRT","kde / vine",0.945379177609161,555,-0.00297545410593358
"BRT","kde / lobagoc",0.741268572176908,588,0.0163502368008119
"BRT","vine / rangebagging",0.721299969283027,516,-0.0127187367475187
"BRT","vine / gaussian",0.692866466395955,513,-0.0158490127978738
"BRT","vine / kde",0.674142287153622,511,-0.0157822763642116
"BRT","vine / vine",0.75011858998249,519,-0.0112526085100546
"BRT","vine / lobagoc",0.876259440665771,574,0.0114314957796446
"BRT","lobagoc / rangebagging",0.264057898116702,577,0.0698062045310177
"BRT","lobagoc / gaussian",0.391861393565007,522,0.0593891392869283
"BRT","lobagoc / kde",0.238943508563581,600,0.0674311936427804
"BRT","lobagoc / vine",0.257964212892738,541,0.0658917732654635
"BRT","lobagoc / lobagoc",0.147287389837135,658,0.0813732395239508
"BRT","rangebagging / none",0.542836434414381,450,-0.00889052849927485
"BRT","gaussian / none",0.80876200388231,525,-0.00233393637149515
"BRT","kde / none",0.895936196775682,550,-0.0099953430709111
"BRT","vine / none",0.721299969283027,516,-0.0127415665003812
"BRT","lobagoc / none",0.399897493022611,521,0.0586561452252797
"BRT","ulsif",0.722509952758262,532,-0.0033101918465519
"BRT","rulsif",0.66725219516302,526,-0.0107867397612569
"BRT","maxnet",0.473332095121413,503,-0.0331590445919474
"BRT","biomod",0.928957739766869,537,-0.00321667344064069
"BRT","BRT",1,544.5,0
"BRT","cforest",0.183532132152977,649,0.0511158908417548
"BRT","cforest weighted",0.325672668628646,622,0.0398165009322499
"BRT","Ensemble",0.721299969283027,516,-0.0142269005292577
"BRT","GAM",0.888575926722445,533,0.0116090619049535
"BRT","GLM",0.690952642895936,513,-0.023812713993609
"BRT","GLM unweighted",0.566260836855119,499,-0.0183397429203396
"BRT","IWLR-GAM",0.828565665978071,527,-0.00106969704435633
"BRT","IWLR-GLM",0.692866466395955,513,-0.00945828903245993
"BRT","Lasso",0.868484949420175,531,-0.00676232301281676
"BRT","MARS unweighted",0.566260836855119,590,0.0283546281234212
"BRT","MaxEnt",0.63729459668291,507,-0.0201256166365308
"BRT","MaxEnt tuned2",0.798904465279527,524,-0.00785406441872283
"BRT","MaxNet",0.574932148294548,500,-0.0190494181649856
"BRT","RF",0.0169620480235756,730,0.0997220598739423
"BRT","RF down-sampled",0.798904465279527,524,-0.00584131100554974
"BRT","Ridge regression",0.858469963623579,530,-0.00550596839356499
"BRT","SVM",0.351543271625767,618,0.0515951420188659
"BRT","SVM weighted",0.80876200388231,564,0.0221587900734833
"BRT","XGBoost",0.499211211305052,598,0.0308377261551658
"cforest","rangebagging / rangebagging",0.0117980613794645,301,-0.078835518756498
"cforest","rangebagging / gaussian",0.314101124916041,569,0.0569373357035953
"cforest","rangebagging / kde",0.768904256452003,473,0.0206814235923675
"cforest","rangebagging / vine",0.214582987949443,586,0.0704281084537485
"cforest","rangebagging / lobagoc",0.204547717611342,402,-0.0331859909336685
"cforest","gaussian / rangebagging",0.0645287246382256,400,-0.053430577683627
"cforest","gaussian / gaussian",0.179319747311484,439,-0.0487965139588441
"cforest","gaussian / kde",0.0421961412965878,386,-0.0652105269487542
"cforest","gaussian / vine",0.144551946887407,430,-0.0442001674162956
"cforest","gaussian / lobagoc",0.16317807651809,435,-0.0324326868846742
"cforest","kde / rangebagging",0.0717564410991058,417,-0.0610925973696167
"cforest","kde / gaussian",0.128164484602941,439,-0.0554112525194903
"cforest","kde / kde",0.0604966228990763,411,-0.0639171808860458
"cforest","kde / vine",0.113035169388083,434,-0.0540913449476884
"cforest","kde / lobagoc",0.187064292739674,455,-0.0347656540409429
"cforest","vine / rangebagging",0.0645287246382256,400,-0.0638346275892735
"cforest","vine / gaussian",0.0573385753476202,396,-0.0669649036396286
"cforest","vine / kde",0.0556475840031062,395,-0.0668981672059664
"cforest","vine / vine",0.0811070481857998,408,-0.0623684993518094
"cforest","vine / lobagoc",0.131368580736834,440,-0.0396843950621102
"cforest","lobagoc / rangebagging",0.60817974896781,457,0.0186903136892629
"cforest","lobagoc / gaussian",0.476503646899114,412,0.00827324844517352
"cforest","lobagoc / kde",0.512956186338467,462,0.0163153028010256
"cforest","lobagoc / vine",0.494541420765566,414,0.0147758824237086
"cforest","lobagoc / lobagoc",0.867590529547531,531,0.030257348682196
"cforest","rangebagging / none",0.0562563948446105,356,-0.0600064193410297
"cforest","gaussian / none",0.0645287246382256,400,-0.05344982721325
"cforest","kde / none",0.0717564410991058,417,-0.0611112339126659
"cforest","vine / none",0.0645287246382256,400,-0.063857457342136
"cforest","lobagoc / none",0.433004202166809,407,0.0075402543835249
"cforest","ulsif",0.0659314266003141,414,-0.0544260826883067
"cforest","rulsif",0.0622660117425282,412,-0.0619026306030117
"cforest","maxnet",0.0492294926473273,404,-0.0842749354337022
"cforest","biomod",0.118155066283059,422,-0.0543325642823955
"cforest","BRT",0.183532132152977,440,-0.0511158908417548
"cforest","cforest",1,544.5,0
"cforest","cforest weighted",0.730865178428875,517,-0.011299389909505
"cforest","Ensemble",0.0857440014440061,410,-0.0653427913710125
"cforest","GAM",0.159316907162935,434,-0.0395068289368014
"cforest","GLM",0.0666662054334333,401,-0.0749286048353638
"cforest","GLM unweighted",0.0492881768650263,391,-0.0694556337620944
"cforest","IWLR-GAM",0.112177859109593,420,-0.0521855878861112
"cforest","IWLR-GLM",0.0766729662305489,406,-0.0605741798742148
"cforest","Lasso",0.179319747311484,439,-0.0578782138545716
"cforest","MARS unweighted",0.407011267348335,479,-0.0227612627183337
"cforest","MaxEnt",0.0811070481857998,408,-0.0712415074782856
"cforest","MaxEnt tuned2",0.155524303649437,433,-0.0589699552604777
"cforest","MaxNet",0.0463412618053368,389,-0.0701653090067405
"cforest","RF",0.407011267348335,610,0.0486061690321875
"cforest","RF down-sampled",0.155524303649437,433,-0.0569572018473046
"cforest","Ridge regression",0.115136387820297,421,-0.0566218592353198
"cforest","SVM",0.664853451054568,510,0.000479251177111117
"cforest","SVM weighted",0.444149905112446,484,-0.0289571007682715
"cforest","XGBoost",0.54910631650195,497,-0.0202781646865891
"cforest weighted","rangebagging / rangebagging",0.0290944436530859,324,-0.067536128846993
"cforest weighted","rangebagging / gaussian",0.185495456670994,592,0.0682367256131002
"cforest weighted","rangebagging / kde",0.811004977724872,513,0.0319808135018724
"cforest weighted","rangebagging / vine",0.112362536516624,611,0.0817274983632534
"cforest weighted","rangebagging / lobagoc",0.320762526223042,422,-0.0218866010241635
"cforest weighted","gaussian / rangebagging",0.148142429034464,431,-0.0421311877741221
"cforest weighted","gaussian / gaussian",0.30709270840111,464,-0.0374971240493391
"cforest weighted","gaussian / kde",0.100931122821211,416,-0.0539111370392492
"cforest weighted","gaussian / vine",0.295098515274806,462,-0.0329007775067907
"cforest weighted","gaussian / lobagoc",0.289219072798703,461,-0.0211332969751692
"cforest weighted","kde / rangebagging",0.144799903545785,444,-0.0497932074601117
"cforest weighted","kde / gaussian",0.227823785024488,464,-0.0441118626099853
"cforest weighted","kde / kde",0.155535853781747,447,-0.0526177909765408
"cforest weighted","kde / vine",0.237670745744033,466,-0.0427919550381834
"cforest weighted","kde / lobagoc",0.333343112632782,483,-0.0234662641314379
"cforest weighted","vine / rangebagging",0.137568784892651,428,-0.0525352376797685
"cforest weighted","vine / gaussian",0.127578927837629,425,-0.0556655137301236
"cforest weighted","vine / kde",0.141027609454887,429,-0.0555987772964615
"cforest weighted","vine / vine",0.155524303649437,433,-0.0510691094423045
"cforest weighted","vine / lobagoc",0.252990611914929,469,-0.0283850051526052
"cforest weighted","lobagoc / rangebagging",1,494.5,0.0299897035987678
"cforest weighted","lobagoc / gaussian",0.783323320663038,442.5,0.0195726383546785
"cforest weighted","lobagoc / kde",0.84555649303592,496.5,0.0276146927105305
"cforest weighted","lobagoc / vine",0.907822469449561,453.5,0.0260752723332136
"cforest weighted","lobagoc / lobagoc",0.724328227272599,572.5,0.0415567385917009
"cforest weighted","rangebagging / none",0.122120495978476,382,-0.0487070294315247
"cforest weighted","gaussian / none",0.148142429034464,431,-0.042150437303745
"cforest weighted","kde / none",0.144799903545785,444,-0.049811844003161
"cforest weighted","vine / none",0.137568784892651,428,-0.052558067432631
"cforest weighted","lobagoc / none",0.805647875275424,444.5,0.0188396442930299
"cforest weighted","ulsif",0.131368580736834,440,-0.0431266927788018
"cforest weighted","rulsif",0.104647245667744,431,-0.0506032406935067
"cforest weighted","maxnet",0.110183035264945,433,-0.0729755455241973
"cforest weighted","biomod",0.205681081961385,445,-0.0430331743728906
